ID,Price,Price per sqm,Rooms,Area_total,Kitchen_area,Storeys,District ID,Latitude,Longitude,Construction Type,Renovation State,Construction Year,Log_Price,Log_Price per sqm,balcony,bathroom_num,wardrobe,view,furnished,appliances,floor_heating,air_conditioning,parking,security_features,renovation_quality,distance_to_nearest_metro_stations_m,sports_centers_count,supermarkets_count,schools_count,kindergartens_count,cafes_restaurants_count,public_transport_count,distance_to_nearest_woods_parks_m,distance_to_nearest_water_reservoirs_m,Floor
1785504502.0,1790359.0,51171.0,1.0,35.0,5.3,9.0,10026657,50.425542,30.641966,цегляний будинок,з ремонтом,1970.0,14.397927274913997,10.842947786436923,True,1.0,True,False,False,False,False,False,True,False,5.0,2851.1,3,2,2,3,1,6,465.1,701.0,8
1041053707.0,2373267.0,79109.0,1.0,30.0,8.0,22.0,10026657,50.417984,30.643879,цегляний будинок,з ремонтом,1989.3333333333333,14.679778466251255,11.278594568015444,False,1.0,True,False,True,True,False,False,True,True,5.0,2005.4,5,1,4,8,5,4,641.9,399.6,13
1946377250.0,1373997.0,45800.0,1.0,30.0,7.0,5.0,10026657,50.42214546661205,30.705274541031613,панельні,з ремонтом,1967.0,14.133235296159295,10.732061203925053,False,1.0,False,False,False,False,False,False,False,False,1.0,1547.7,0,1,0,1,0,4,195.6,0.0,2
1691067307.0,1623814.0,43885.0,1.0,37.0,9.0,15.0,10026657,50.426586,30.670622,утеплена панель,з ремонтом,1992.0,14.300288876958652,10.689350641595816,True,1.0,False,False,False,True,False,False,False,False,1.0,2621.2,4,0,2,2,3,2,804.4,0.0,1
1204220105.0,3747263.0,43052.0,3.0,87.0,13.0,25.0,10026657,50.425238,30.660731,цегляний будинок,з ремонтом,1987.0,15.136536531658985,10.67018719383904,False,1.0,False,False,True,True,False,True,False,False,4.0,2514.5,4,2,2,4,1,0,303.4,1449.4,12
1716308305.0,2144267.0,31519.0,3.0,68.0,7.0,9.0,10026657,50.423923,30.687232,панельні,з ремонтом,1962.0,14.57830879336098,10.358377543971816,True,1.0,False,False,True,True,False,False,False,False,3.0,1719.7,0,1,1,1,0,4,286.3,1273.5,2
1808120980.0,1998540.0,35266.0,3.0,56.7,5.3,5.0,10026657,50.424102,30.643861,цегляний будинок,з ремонтом,1964.0,14.507927972309618,10.4707029614894,False,1.0,False,False,False,False,False,False,False,False,2.0,2663.3,3,2,4,5,5,5,547.6,618.3,5
788712499.0,1332319.0,59207.0,1.0,22.5,5.0,9.0,10026657,50.421221,30.657318,цегляний будинок,з ремонтом,1994.5,14.102432341469646,10.988811946877302,False,1.0,False,False,True,True,False,False,False,False,5.0,2132.2,3,1,4,7,2,9,721.7,0.0,4
1223764276.0,2477357.0,34808.0,3.0,71.2,8.2,16.0,10026657,50.421828,30.705041,утеплена панель,з ремонтом,1989.0,14.722703227701082,10.457631253015656,False,1.0,False,False,False,False,False,False,False,True,3.0,1508.7,0,1,0,1,0,4,184.3,0.0,5
1281353190.0,3164355.0,29021.0,3.0,109.0,13.0,16.0,10026657,50.426334,30.640843,утеплена панель,з ремонтом,2001.0,14.967460117343034,10.275809442051038,True,2.0,False,True,False,False,False,False,False,True,1.0,2957.2,3,2,1,2,0,7,346.4,766.2,12
1819547283.0,2914538.0,43510.0,2.0,67.0,10.1,16.0,10026657,50.421452,30.643326,монолітно-каркасний,з ремонтом,2003.0,14.885222217747229,10.680769058672864,False,1.0,False,True,False,True,False,False,True,True,3.0,2386.7,4,2,3,4,9,5,446.0,382.1,15
673046442.0,2331630.0,54211.0,1.0,43.0,12.0,19.0,10026657,50.427665,30.63984,цегляний будинок,з ремонтом,2016.0,14.662078580656155,10.900657565135909,True,1.0,False,True,True,True,False,False,True,True,5.0,3119.2,3,2,1,1,0,4,190.0,903.6,2
1894449173.0,1998540.0,33309.0,3.0,60.0,5.0,9.0,10026657,50.42799,30.647476,панельні,з ремонтом,1967.0,14.507927972309618,10.413612931187725,False,1.0,False,False,False,False,False,False,False,False,1.0,3089.7,4,4,2,5,2,2,219.4,1120.4,1
1283260826.0,2831265.0,38264.0,3.0,74.0,7.0,14.0,10026657,50.427373,30.653473,утеплена панель,з ремонтом,1990.0,14.85623451941164,10.55229091924402,True,1.0,True,False,True,True,False,False,False,False,3.0,2867.1,7,2,4,5,2,5,162.0,1355.2,11
1846952185.0,3122719.0,72448.0,1.0,43.1,11.0,25.0,10026657,50.420819,30.645623,монолітно-каркасний,з ремонтом,2014.0,14.954214974865028,11.190638145031071,False,1.0,True,False,True,True,True,True,True,False,5.0,2279.7,4,1,3,3,5,3,617.0,502.4,19
1334989119.0,2289994.0,30520.0,2.0,75.0,12.0,16.0,10026657,50.421221,30.657318,монолітно-каркасний,без ремонту,2003.0,14.644060192121923,10.326170250261358,True,1.0,False,False,False,False,False,False,False,False,1.0,2132.2,3,1,4,7,2,9,721.7,0.0,15
1731590666.0,2581448.0,46925.0,3.0,55.0,7.0,5.0,10026657,50.425745,30.651759,цегляний будинок,з ремонтом,2010.0,14.76386142715085,10.756327171829666,False,1.0,False,False,True,True,False,False,False,False,5.0,2738.8,6,1,4,8,1,3,380.1,1147.3,4
1932211257.0,3705627.0,58833.0,2.0,63.0,14.0,15.0,10026657,50.424079,30.661675,монолітно-каркасний,з ремонтом,2018.0,15.125363303023471,10.982475198067938,True,1.0,False,True,True,True,False,True,False,False,5.0,2377.3,4,2,4,5,1,1,448.8,1310.1,4
1974349421.0,1748723.0,51421.0,1.0,34.0,8.0,16.0,10026657,50.427008,30.641466,утеплена панель,з ремонтом,1984.0,14.374396937088614,10.847821375434926,False,1.0,False,False,True,True,False,False,False,False,5.0,3017.8,3,2,1,2,0,6,326.0,848.6,15
1571622834.0,2081397.0,43552.0,2.0,47.8,8.0,16.0,10026657,50.424532,30.657767,утеплена панель,з ремонтом,1968.5,14.548550341293726,10.681733866245636,True,1.0,False,False,True,True,False,False,False,False,3.0,2478.8,4,1,2,7,1,4,353.0,0.0,15
1965518047.0,2040177.0,43427.0,2.0,47.0,5.9,5.0,10026657,50.42990023577921,30.658662885807946,цегляний будинок,з ремонтом,2013.5,14.528547616915873,10.678859673351743,False,1.0,False,False,False,False,False,False,False,False,2.0,3056.4,4,1,1,3,1,4,121.9,0.0,3
1232025696.0,2369103.0,43885.0,1.0,54.0,13.0,25.0,10026657,50.42036,30.64246,монолітно-каркасний,з ремонтом,1980.3333333333333,14.678022382557236,10.689350641595816,False,1.0,True,False,False,False,False,False,True,True,3.0,2287.7,5,1,3,6,10,5,414.1,272.6,8
390201821.0,1423960.0,79109.0,1.0,18.0,4.0,24.0,10026657,50.421875,30.654246,цегляний будинок,без ремонту,1988.75,14.16895298293856,11.278594568015444,False,1.0,False,False,False,False,False,False,False,False,1.0,2273.5,5,1,7,8,3,8,716.5,1125.1,2
1283082402.0,2494012.0,46175.0,2.0,54.0,8.2,15.0,10026657,50.425215,30.663121,утеплена панель,з ремонтом,1993.0,14.72940361771856,10.740215461573598,True,1.0,True,True,True,True,False,False,False,False,3.0,2487.7,4,2,3,2,0,0,413.2,1336.8,1
1864986044.0,1831995.0,50880.0,1.0,36.0,7.0,9.0,10026657,50.424102,30.643861,цегляний будинок,з ремонтом,1987.0,14.420916640807716,10.837244851908917,True,1.0,False,False,True,True,False,False,False,False,3.0,2663.3,3,2,4,5,5,5,547.6,618.3,2
1847372500.0,2456539.0,30728.0,3.0,80.0,8.0,9.0,10026657,50.428888,30.664512,цегляний будинок,з ремонтом,1988.5,14.714264413788207,10.332962113104644,False,1.0,False,False,False,False,False,False,True,False,1.0,2883.4,4,2,1,1,0,4,309.9,0.0,7
1931198607.0,4996350.0,49964.0,3.0,100.0,12.0,18.0,10026657,50.424102,30.643861,утеплена панель,з ремонтом,2001.0,15.424218403964716,10.81907803929589,True,2.0,True,False,False,False,False,False,False,False,5.0,2663.3,3,2,4,5,5,5,547.6,618.3,12
1594013184.0,2289994.0,55835.0,1.0,41.0,15.0,17.0,10026657,50.41893620352104,30.64289946096989,монолітно-каркасний,з ремонтом,2008.0,14.644060192121923,10.930174101632648,False,1.0,False,False,True,True,False,False,True,True,3.0,2127.4,5,1,3,7,6,3,520.9,297.5,7
1879269792.0,2289994.0,51713.0,2.0,44.3,6.2,4.0,10026657,50.41754145484487,30.651270362283523,утеплена панель,з ремонтом,1994.5,14.644060192121923,10.853483816875457,True,1.0,True,False,False,True,False,False,False,False,5.0,1867.5,5,1,3,9,3,4,958.5,912.3,1
1152926052.0,3955444.0,35516.0,3.0,111.4,25.0,16.0,10026657,50.41754145484487,30.651270362283523,утеплена панель,з ремонтом,2001.0,15.190603668657245,10.477766734079744,False,2.0,False,False,False,True,False,True,False,False,1.0,1867.5,5,1,3,9,3,4,958.5,912.3,11
1734537959.0,4996350.0,52046.0,2.0,96.0,12.0,31.0,10026657,50.424102,30.643861,цегляний будинок,з ремонтом,1988.25,15.424218403964716,10.859902435494435,False,0.0,False,False,False,True,False,True,False,False,0.0,2663.3,3,2,4,5,5,5,547.6,618.3,1
1875712307.0,2289994.0,42428.0,2.0,54.0,8.0,10.0,10026657,50.428733,30.658117,цегляний будинок,без ремонту,2011.6666666666667,14.644060192121923,10.65558736968861,True,1.0,False,False,False,False,False,False,False,False,1.0,2929.6,4,1,1,4,2,4,128.4,0.0,8
1833257878.0,2289994.0,42428.0,2.0,54.0,8.0,10.0,10026657,50.426736,30.639606,цегляний будинок,з ремонтом,2001.0,14.644060192121923,10.65558736968861,True,1.0,False,False,False,False,False,False,False,False,1.0,3025.1,3,2,1,1,0,6,259.6,799.3,8
1102704086.0,6073897.0,32643.0,5.0,186.0,13.0,18.0,10026657,50.422084,30.704532,утеплена панель,з ремонтом,2001.0,15.619511131559111,10.393416350589131,True,3.0,True,False,False,True,False,False,True,True,3.0,1519.9,0,1,0,1,0,4,230.3,0.0,17
1907461926.0,1228270.0,39638.0,1.0,31.0,6.1,5.0,10026657,50.42403,30.672883,цегляний будинок,з ремонтом,1962.0,14.021118047381172,10.587568761082329,False,1.0,False,False,False,False,False,False,False,False,1.0,2306.0,4,0,2,2,0,0,716.1,930.9,4
724779527.0,2289994.0,36932.0,2.0,62.0,8.0,3.0,10026657,50.425215,30.670487,цегляний будинок,з ремонтом,1975.6666666666667,14.644060192121923,10.516860739315725,True,1.0,False,False,False,False,False,False,False,False,3.0,2472.5,4,0,2,2,2,0,855.9,1095.4,3
1073350823.0,2623084.0,33101.0,3.0,79.2,9.1,9.0,10026657,50.415669,30.648669,утеплена панель,з ремонтом,1988.0,14.779861663966354,10.407348982500483,True,1.0,True,False,False,False,False,False,True,False,3.0,1677.2,4,4,2,10,4,5,744.9,822.7,9
1139801823.0,4371807.0,50255.0,2.0,87.0,14.0,15.0,10026657,50.421452,30.643326,монолітно-каркасний,з ремонтом,2007.0,15.290687211486242,10.824885221778429,True,2.0,True,False,True,True,False,True,False,False,5.0,2386.7,4,2,3,4,9,5,446.0,382.1,11
1842716909.0,2706357.0,50131.0,2.0,54.0,11.0,16.0,10026657,50.420601,30.653904,утеплена панель,з ремонтом,1990.0,14.811114377557896,10.822414805731412,True,1.0,False,False,True,True,False,False,False,False,4.0,2152.2,5,2,7,9,5,10,855.3,1077.3,11
1879663114.0,2498134.0,36724.0,3.0,68.0,8.0,10.0,10026657,50.421828,30.705041,цегляний будинок,з ремонтом,1985.0,14.731055011441963,10.511213001042078,True,1.0,True,False,False,False,False,False,True,False,1.0,1508.7,0,1,0,1,0,4,184.3,0.0,1
1976077120.0,2789629.0,68034.0,1.0,41.0,12.0,18.0,10026657,50.422822,30.652323,цегляний будинок,з ремонтом,2016.0,14.841419528515749,11.12777755762496,False,1.0,True,True,True,True,False,False,False,False,5.0,2423.6,6,1,5,9,4,4,665.2,1024.9,11
1917092037.0,1207452.0,42053.0,1.0,28.7,6.0,9.0,10026657,50.425674,30.660866,цегляний будинок,без ремонту,1987.0,14.004023740355883,10.64670978572838,False,1.0,False,True,False,False,False,False,False,False,3.0,2561.0,4,2,2,4,1,0,267.0,0.0,7
1394565010.0,1207452.0,37515.0,1.0,32.2,6.8,5.0,10026657,50.421945,30.645547,цегляний будинок,з ремонтом,1964.0,14.004023740355883,10.53252278762883,True,1.0,False,False,False,False,False,False,False,False,1.0,2403.5,4,1,4,4,4,5,602.7,545.7,5
1965339455.0,2498175.0,34225.0,3.0,73.0,9.0,16.0,10026657,50.41893620352104,30.64289946096989,утеплена панель,з ремонтом,1989.0,14.73107142355082,10.440740868137397,True,1.0,False,False,False,False,False,False,False,False,2.0,2127.4,5,1,3,7,6,3,520.9,297.5,4
1972331123.0,3705627.0,51338.0,2.0,72.2,15.0,16.0,10026657,50.42184,30.689136,монолітно-каркасний,з ремонтом,2010.0,15.125363303023471,10.846205976245562,True,1.0,False,False,True,True,False,False,False,True,5.0,1455.1,0,0,1,1,1,2,220.6,1219.6,3
1696495138.0,3539082.0,61039.0,1.0,58.0,28.0,34.0,10026657,50.428888,30.664512,цегляний будинок,з ремонтом,1988.5,15.079378212005397,11.019284665958338,True,1.0,False,True,True,True,False,True,True,False,5.0,2883.4,4,2,1,1,0,4,309.9,0.0,30
964381154.0,1582178.0,33767.0,1.0,46.87,11.31,25.0,10026657,50.419063,30.647625,цегляний будинок,без ремонту,2018.0,14.274313568823027,10.427268887462334,False,1.0,False,False,False,False,False,False,False,False,1.0,2061.7,6,2,2,8,4,1,808.5,627.5,5
1980531915.0,2702193.0,47424.0,1.0,57.0,16.8,16.0,10026657,50.429823,30.648469,монолітно-каркасний,з ремонтом,2008.0,14.809574593592531,10.766904794803215,False,1.0,True,False,True,True,False,False,False,False,1.0,3247.2,3,3,3,4,4,7,123.2,1330.6,8
1940698195.0,2144267.0,49964.0,1.0,42.9,8.4,16.0,10026657,50.42665075,30.67329069,утеплена панель,з ремонтом,1989.0,14.57830879336098,10.81907803929589,True,1.0,False,True,True,True,False,False,True,False,4.0,2499.6,4,0,2,2,2,2,922.6,0.0,14
1861053993.0,1290724.0,31478.0,1.0,41.0,22.0,3.0,10026657,50.42930309,30.651977,цегляний будинок,без ремонту,2022.0,14.070714633970166,10.35707593582602,False,1.0,True,False,False,False,True,False,False,False,4.0,3104.5,5,4,3,5,4,7,206.4,1430.2,3
1812267622.0,1311542.0,28771.0,1.0,45.6,10.0,4.0,10026657,50.42990023577921,30.658662885807946,цегляний будинок,без ремонту,2024.0,14.086714864636834,10.267157970987247,True,1.0,True,False,False,False,False,False,True,False,3.0,3056.4,4,1,1,3,1,4,121.9,0.0,1
1955758967.0,1136670.0,41637.0,1.0,27.3,6.2,9.0,10026657,50.42799,30.647476,цегляний будинок,з ремонтом,1990.4,13.943614372901038,10.63676849083572,True,1.0,False,False,False,False,False,False,False,False,1.0,3089.7,4,4,2,5,2,2,219.4,1120.4,8
1923397837.0,2997810.0,50797.0,3.0,59.0,8.0,5.0,10026657,50.42301035334608,30.676694271806628,цегляний будинок,з ремонтом,1962.0,14.91339291362943,10.83561226271281,False,1.0,True,False,True,True,False,False,False,False,4.0,2036.0,3,0,2,1,0,0,464.2,820.9,2
1150467290.0,5620894.0,54294.0,3.0,103.5,17.7,25.0,10026657,50.42421135450615,30.68918535116628,цегляний будинок,з ремонтом,1976.0,15.542001461859552,10.902187420651002,False,2.0,True,False,True,True,False,False,True,False,4.0,1704.6,0,1,1,1,0,4,170.1,1395.7,8
1764771600.0,5912348.0,101926.0,2.0,58.0,22.0,21.0,10026657,50.428888,30.664512,цегляний будинок,з ремонтом,1988.5,15.592553772344148,11.532012149766215,True,1.0,False,False,True,True,False,True,True,True,5.0,2883.4,4,2,1,1,0,4,309.9,0.0,7
784538441.0,1582178.0,24358.0,2.0,65.0,10.5,14.0,10026657,50.425745,30.651759,цегляний будинок,з ремонтом,2010.0,14.274313568823027,10.100656670078102,False,1.0,False,False,False,False,False,False,False,False,1.0,2738.8,6,1,4,8,1,3,380.1,1147.3,12
726174865.0,2498175.0,41637.0,2.0,60.0,9.0,12.0,10026657,50.42753,30.671454,цегляний будинок,з ремонтом,1972.0,14.73107142355082,10.63676849083572,False,1.0,False,False,False,False,False,False,False,False,2.0,2658.9,4,0,2,2,4,4,825.2,0.0,2
1273566405.0,2602266.0,32518.0,3.0,80.0,9.0,16.0,10026657,50.415655,30.645429,утеплена панель,з ремонтом,1988.0,14.771893546164524,10.389579812881443,False,1.0,False,False,True,True,False,False,False,False,3.0,1725.5,4,2,4,8,4,6,543.3,639.7,13
1405179054.0,1373997.0,42927.0,1.0,32.0,6.0,5.0,10026657,50.42421135450615,30.68918535116628,цегляний будинок,з ремонтом,1963.0,14.133235296159295,10.667279572665404,False,1.0,False,False,False,False,False,False,False,False,5.0,1704.6,0,1,1,1,0,4,170.1,1395.7,4
1004579787.0,1124179.0,28813.0,1.0,39.01,8.58,22.0,10026657,50.423987,30.674107,цегляний будинок,з ремонтом,1989.0,13.93256443896311,10.26861665912142,False,1.0,False,False,False,False,False,False,True,True,1.0,2241.2,4,0,2,2,0,0,675.9,918.1,19
1899952799.0,2581448.0,39097.0,3.0,66.0,8.0,9.0,10026657,50.423093,30.686865,цегляний будинок,з ремонтом,1962.0,14.76386142715085,10.573826593770065,False,1.0,False,False,True,True,False,False,False,False,2.0,1644.3,0,1,1,1,1,3,306.3,1190.2,8
1757331166.0,1373997.0,44343.0,1.0,31.0,6.0,4.0,10026657,50.415655,30.645429,цегляний будинок,з ремонтом,1988.0,14.133235296159295,10.69973269109964,False,1.0,False,False,False,False,False,False,False,True,1.0,1725.5,4,2,4,8,4,6,543.3,639.7,1
1511319443.0,2872902.0,49298.0,2.0,58.3,8.4,16.0,10026657,50.421945,30.645547,утеплена панель,з ремонтом,1988.0,14.870833574773984,10.8056590758494,True,1.0,True,False,True,True,False,False,False,False,3.0,2403.5,4,1,4,4,4,5,602.7,545.7,14
1727107220.0,2831265.0,56626.0,1.0,50.0,13.0,16.0,10026657,50.425745,30.651759,монолітно-каркасний,з ремонтом,2010.0,14.85623451941164,10.944241182249897,True,1.0,True,False,True,True,False,False,True,False,4.0,2738.8,6,1,4,8,1,3,380.1,1147.3,4
1902351027.0,2706357.0,43510.0,1.0,62.2,14.0,24.0,10026657,50.428578,30.662142,цегляний будинок,з ремонтом,1998.5,14.811114377557896,10.680769058672864,True,1.0,False,True,False,True,False,False,True,False,3.0,2867.8,4,2,2,1,0,4,168.1,0.0,22
1857671542.0,2581448.0,57375.0,1.0,45.0,12.0,23.0,10026657,50.418598,30.64979,монолітно-каркасний,з ремонтом,2018.0,14.76386142715085,10.95738137640486,False,1.0,False,False,False,False,False,False,True,False,5.0,1991.4,6,0,2,7,5,0,970.6,786.2,2
1426640201.0,1811177.0,60373.0,1.0,30.0,5.0,9.0,10026657,50.427425,30.67019,цегляний будинок,з ремонтом,1992.0,14.40948802027412,11.008313827670705,False,1.0,False,False,False,False,True,False,False,True,5.0,2710.3,4,1,3,2,4,2,742.4,0.0,1
1623494062.0,1956904.0,44177.0,1.0,44.3,8.6,16.0,10026657,50.421543,30.706689,утеплена панель,з ремонтом,1989.0,14.48687470151061,10.695982206596772,True,1.0,False,False,False,False,False,False,False,False,3.0,1534.0,0,1,0,1,0,4,83.4,0.0,2
1820605439.0,1415633.0,34767.0,1.0,40.7,8.5,12.0,10026657,50.417984,30.643879,цегляний будинок,з ремонтом,1989.3333333333333,14.16308804524922,10.456452702496213,True,1.0,False,False,False,False,False,False,False,False,1.0,2005.4,5,1,4,8,5,4,641.9,399.6,10
1588442913.0,3081083.0,38514.0,3.0,80.0,9.0,9.0,10026657,50.41893620352104,30.64289946096989,утеплена панель,з ремонтом,1987.0,14.940792041082515,10.558803054787068,True,1.0,False,False,False,False,False,False,False,False,3.0,2127.4,5,1,3,7,6,3,520.9,297.5,4
1726440425.0,1428124.0,37973.0,1.0,37.6,7.7,5.0,10026657,50.426001,30.659222,цегляний будинок,з ремонтом,1976.0,14.171872953064709,10.54465699400336,True,1.0,False,False,True,True,False,False,False,False,3.0,2616.4,4,1,2,6,2,2,186.4,0.0,3
782041029.0,4371807.0,42428.0,4.0,103.0,8.0,15.0,10026657,50.42421135450615,30.68918535116628,утеплена панель,з ремонтом,1992.0,15.290687211486242,10.65558736968861,True,1.0,False,True,False,True,False,False,True,True,4.0,1704.6,0,1,1,1,0,4,170.1,1395.7,2
1097010964.0,6245438.0,55252.0,3.0,113.0,21.0,34.0,10026657,50.423958,30.665771,цегляний будинок,з ремонтом,1995.4,15.64736199530814,10.919677916548416,True,2.0,False,False,True,False,True,False,True,True,5.0,2330.0,4,1,3,4,1,0,647.3,1112.5,33
1487455385.0,1124179.0,36266.0,1.0,31.0,6.0,9.0,10026657,50.423958,30.665771,цегляний будинок,без ремонту,1995.4,13.93256443896311,10.4986635158701,False,1.0,False,False,False,False,False,False,False,False,1.0,2330.0,4,1,3,4,1,0,647.3,1112.5,7
703658432.0,749453.0,24441.0,1.0,30.67,30.67,23.0,10026657,50.422084,30.704532,утеплена панель,з ремонтом,1992.1666666666667,13.527100220391814,10.104058242997946,False,1.0,False,False,False,False,False,False,True,True,3.0,1519.9,0,1,0,1,0,4,230.3,0.0,6
1605074025.0,2498175.0,30478.0,4.0,82.0,12.0,9.0,10026657,50.42421135450615,30.68918535116628,цегляний будинок,з ремонтом,1976.0,14.73107142355082,10.324793200863423,False,1.0,True,False,True,True,False,True,False,False,3.0,1704.6,0,1,1,1,0,4,170.1,1395.7,2
1153396164.0,2700000.0,31250.0,4.0,86.4,9.0,9.0,10026657,50.42799,30.647476,цегляний будинок,з ремонтом,1990.4,14.80876270134486,10.34980665465256,True,1.0,False,False,True,False,False,False,False,False,3.0,3089.7,4,4,2,5,2,2,219.4,1120.4,2
1186936679.0,2623084.0,49506.0,2.0,53.0,8.0,9.0,10026657,50.423948,30.664125,цегляний будинок,з ремонтом,1999.6666666666667,14.779861663966354,10.809869352700158,True,1.0,False,False,False,True,False,True,False,False,4.0,2339.1,4,2,4,4,1,0,562.5,1182.2,5
388020935.0,1915268.0,36141.0,2.0,53.0,8.0,14.0,10026657,50.42001,30.655476,цегляний будинок,з ремонтом,1989.0,14.46536864070579,10.49521090295811,True,1.0,False,False,False,False,False,False,False,False,1.0,2048.4,6,2,5,9,6,7,880.2,1183.9,14
437176503.0,1165815.0,41054.0,1.0,28.4,5.5,9.0,10026657,50.425215,30.663121,цегляний будинок,з ремонтом,1993.0,13.96893182898045,10.622667910142887,True,1.0,False,False,False,False,False,False,True,False,1.0,2487.7,4,2,3,2,0,0,413.2,1336.8,4
1922314358.0,3330859.0,52046.0,2.0,64.0,11.0,9.0,10026657,50.422292,30.703956,цегляний будинок,з ремонтом,1992.1666666666667,15.01874108687196,10.859902435494435,True,1.0,False,False,False,False,False,False,False,False,4.0,1525.6,0,1,0,1,0,4,277.1,0.0,9
1767552458.0,4975532.0,64620.0,2.0,77.0,17.0,19.0,10026657,50.424561,30.674143,цегляний будинок,з ремонтом,2016.0,15.420043058514604,11.076294714343865,True,1.0,True,False,True,True,True,False,False,True,5.0,2285.7,4,0,2,1,1,1,714.1,981.8,2
1623972012.0,2289994.0,44801.0,2.0,51.1,7.3,9.0,10026657,50.422084,30.704532,цегляний будинок,з ремонтом,1992.1666666666667,14.644060192121923,10.710008060263757,False,1.0,False,False,False,False,False,False,False,False,1.0,1519.9,0,1,0,1,0,4,230.3,0.0,7
1598356283.0,3122719.0,43843.0,2.0,71.2,11.6,19.0,10026657,50.41893620352104,30.64289946096989,цегляний будинок,без ремонту,2016.0,14.954214974865028,10.688393158335614,True,1.0,False,False,False,False,False,False,False,True,2.0,2127.4,5,1,3,7,6,3,520.9,297.5,2
1542018508.0,5204532.0,49048.0,3.0,106.1,13.9,34.0,10026657,50.425967,30.665537,цегляний будинок,без ремонту,2008.0,15.465040534584288,10.800575077425847,False,1.0,False,True,False,False,False,False,False,False,1.0,2554.0,4,1,2,2,1,1,518.8,0.0,18
1062210249.0,1748723.0,49673.0,1.0,35.2,7.8,9.0,10026657,50.429488,30.649067,цегляний будинок,з ремонтом,1999.0,14.374396937088614,10.81323693636686,True,1.0,False,False,False,False,False,False,False,False,3.0,3196.5,3,4,3,4,4,7,152.3,1321.7,3
1547980265.0,2319140.0,50422.0,1.0,46.0,16.0,22.0,10026657,50.427373,30.653473,монолітно-каркасний,з ремонтом,2005.0,14.656707416459156,10.82820269917018,False,1.0,True,False,True,True,True,True,False,False,5.0,2867.1,7,2,4,5,2,5,162.0,1355.2,3
1447721632.0,1249088.0,39055.0,1.0,32.0,6.4,5.0,10026657,50.423558,30.686213,цегляний будинок,з ремонтом,1962.0,14.03792504357466,10.572751792632742,False,1.0,False,False,False,False,False,False,False,False,1.0,1710.3,0,1,1,1,0,4,352.2,1194.1,2
1655515189.0,1207452.0,37723.0,1.0,32.0,5.0,9.0,10026657,50.423558,30.686213,цегляний будинок,з ремонтом,1962.0,14.004023740355883,10.538051775663776,False,1.0,False,False,False,False,False,False,False,False,1.0,1710.3,0,1,1,1,0,4,352.2,1194.1,2
1409434420.0,2331630.0,33309.0,3.0,70.0,8.0,14.0,10026657,50.429488,30.649067,цегляний будинок,з ремонтом,1999.0,14.662078580656155,10.413612931187725,True,1.0,False,False,False,False,False,False,False,False,1.0,3196.5,3,4,3,4,4,7,152.3,1321.7,8
1614567602.0,2331630.0,44010.0,2.0,53.0,8.2,14.0,10026657,50.422546,30.646757,цегляний будинок,з ремонтом,1976.0,14.662078580656155,10.692194881655606,True,1.0,False,False,False,False,False,False,False,False,2.0,2454.0,4,2,4,5,4,5,693.7,653.5,2
1767244323.0,2706357.0,36557.0,3.0,74.0,7.7,4.0,10026657,50.422822,30.656976,цегляний будинок,з ремонтом,1994.5,14.811114377557896,10.506655319476549,False,1.0,False,False,False,False,False,False,False,False,1.0,2309.7,3,0,5,7,1,4,550.8,0.0,1
1721853427.0,2081813.0,48423.0,2.0,43.0,6.6,5.0,10026657,50.423923,30.687232,цегляний будинок,з ремонтом,1962.0,14.548750186990455,10.787750837571522,True,1.0,True,False,True,True,False,False,False,False,1.0,1719.7,0,1,1,1,0,4,286.3,1273.5,3
1730276510.0,2498175.0,44593.0,2.0,56.0,8.0,14.0,10026657,50.418242,30.651155,цегляний будинок,з ремонтом,1988.0,14.73107142355082,10.705354599810317,True,1.0,True,True,False,False,False,False,False,False,5.0,1945.7,6,1,3,9,2,3,1033.8,888.1,12
1446381841.0,2997810.0,46841.0,3.0,64.0,7.0,9.0,10026657,50.42421135450615,30.68918535116628,панельні,з ремонтом,1973.0,14.91339291362943,10.754535515348346,True,1.0,False,False,True,True,False,False,False,False,5.0,1704.6,0,1,1,1,0,4,170.1,1395.7,5
1638073916.0,2498175.0,33309.0,3.0,75.0,9.0,16.0,10026657,50.428888,30.664512,утеплена панель,з ремонтом,1989.0,14.73107142355082,10.413612931187725,False,1.0,False,False,False,False,False,False,False,False,3.0,2883.4,4,2,1,1,0,4,309.9,0.0,4
1955752002.0,1915268.0,45592.0,1.0,42.0,10.0,10.0,10026657,50.424079,30.661675,цегляний будинок,з ремонтом,1988.0,14.46536864070579,10.72750947494687,False,1.0,True,False,True,True,False,True,False,True,4.0,2377.3,4,2,4,5,1,1,448.8,1310.1,9
391875683.0,1457269.0,26023.0,1.0,56.0,10.0,22.0,10026657,50.50495977692307,30.48865233846153,монолітно-каркасний,без ремонту,1984.3333333333333,14.19207538029466,10.166774468153188,False,1.0,False,False,False,False,False,False,True,True,1.0,766.6,0,2,4,3,5,5,159.0,300.8,11
386060748.0,1769541.0,37931.0,2.0,46.65,7.0,9.0,10026657,50.425542,30.641966,панельні,без ремонту,1967.0,14.38623131400448,10.543550362003618,False,1.0,False,False,False,False,False,False,False,False,1.0,2851.1,3,2,2,3,1,6,465.1,701.0,7
